Steven N'Zonzi,STK,5.0,Transferred to Seville,Midfielder,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",,,366,0.436565180631
Mohamed El Ouriachi,STK,4.3,,Midfielder,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",,,509,0.436565180631
Stéphane Sessegnon,WBA,5.1,,Midfielder,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 3 pts]",,,454,0.429083606063
John Obi Mikel,CHE,4.3,,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",,,94,0.4241992375
Leandro Bacuna,AVL,4.8,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,32,0.422914142843
Marc Wilson,STK,4.5,,Defender,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",100.0,100.0,356,0.409173918753
Pablo Zabaleta,MCI,5.8,,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 1 pts, Game vs. BOU H: 2 pts]",100.0,100.0,208,0.408811085734
Martín Demichelis,MCI,5.4,,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: -1 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",100.0,100.0,211,0.408811085734
Fabian Delph,MCI,5.4,Hamstring injury - Expected back 31 Oct,Midfielder,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,43,0.408272295491
Tom Carroll,TOT,4.7,,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 1 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,347,0.403409129484
Loïc Remy,CHE,7.1,Knock - Expected back 31 Oct,Forward,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 2 pts, Game vs. SOU H: 1 pts, Game vs. AVL H: 1 pts]",,0.0,99,0.401396825444
Georgios Samaras,WBA,4.4,Released July 2015,Forward,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",,,464,0.400659533374
Brown Ideye,WBA,5.3,Joined Olympiakos on 31/8,Forward,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",0.0,0.0,463,0.400659533374
Angel Rangel,SWA,4.2,,Defender,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 1 pts, Game vs. STK H: 2 pts]",,,400,0.396473172429
Kyle Knoyle,WHU,4.0,,Defender,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,579,0.390452525703
Darron Gibson,EVE,4.4,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 1 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",100.0,100.0,145,0.381477121468
Muhamed Besic,EVE,4.4,Hamstring injury - Expected back 31 Oct,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,0.0,146,0.381477121468
Kevin Mirallas,EVE,6.8,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",100.0,100.0,137,0.381477121468
Kevin Nolan,WHU,5.4,Left club by mutual consent on 27/8,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,476,0.377941049382
Joe Ledley,CRY,4.8,,Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 3 pts, Game vs. WBA H: 1 pts, Game vs. WHU H: 1 pts]",100.0,100.0,116,0.357597369573
Marouane Fellaini,MUN,6.2,,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 1 pts, Game vs. EVE A: 1 pts]",100.0,100.0,239,0.315699117658
Alan Hutton,AVL,4.3,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 4 pts, Game vs. STK H: 2 pts, Game vs. CHE A: -1 pts]",,,37,0.311803031732
Patrick Roberts,MCI,4.3,,Midfielder,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 1 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",,,516,0.29716118438
Andros Townsend,TOT,5.9,,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 1 pts, Game vs. LIV H: 1 pts]",100.0,100.0,337,0.292298018373
Modou Barrow,SWA,4.4,,Forward,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 1 pts, Game vs. STK H: 1 pts]",100.0,100.0,419,0.286510774883
Marcos Rojo,MUN,5.4,,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 8 pts]",50.0,100.0,235,0.274364386741
Antonio Valencia,MUN,5.2,,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 6 pts, Game vs. ARS A: 1 pts, Game vs. EVE A: 0 pts]",100.0,100.0,237,0.274364386741
Thibaut Courtois,CHE,5.2,Knee injury - Expected back 19 Dec,Goalkeeper,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,77,0.272469899626
Steven Pienaar,EVE,4.8,Lack of match fitness - 50% chance of playing,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,50.0,143,0.270366010357
Aiden McGeady,EVE,5.0,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",100.0,100.0,142,0.270366010357
Leon Osman,EVE,4.6,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",,,140,0.270366010357
Bradley Johnson,NOR,5.3,Joined Derby on 1/9,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,284,0.258207791829
Gary O'Neil,NOR,4.3,,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 1 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 1 pts]",,,290,0.258207791829
Pablo Maffeo,MCI,4.0,,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",,,578,0.248832294023
Wayne Routledge,SWA,5.2,Calf injury - 75% chance of playing,Midfielder,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,75.0,408,0.248699602661
Adama Traoré,AVL,5.7,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 1 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 1 pts]",100.0,100.0,554,0.247523298454
Jordon Mutch,CRY,4.3,,Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,118,0.246486258462
Vlad Chiriches,TOT,4.4,Transferred to Napoli,Defender,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,329,0.231432584191
Kevin Wimmer,TOT,4.7,,Defender,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,335,0.231432584191
Kieran Trippier,TOT,5.1,,Defender,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,334,0.231432584191
Federico Fazio,TOT,4.7,,Defender,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,332,0.231432584191
Joe Allen,LIV,4.9,,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 1 pts, Game vs. EVE A: 1 pts, Game vs. TOT A: 1 pts]",100.0,100.0,190,0.230049923702
Juan Miguel Jiménez López,SOU,5.4,,Forward,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 1 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,322,0.210581122014
Abdul Rahman Baba,CHE,5.8,,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 6 pts]",100.0,100.0,559,0.20892302859
Mark Bunn,AVL,4.4,,Goalkeeper,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,488,0.206976485059
Serge Gnabry,WBA,4.7,,Midfielder,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",100.0,100.0,22,0.206861383841
Lloyd Isgrove,SOU,4.5,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,598,0.206731557964
Josh Cullen,WHU,4.4,,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,566,0.199927937437
Patrick Bamford,CRY,5.5,,Forward,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,514,0.195013809055
Fraizer Campbell,CRY,5.4,,Forward,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 1 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,125,0.195013809055
Phil Bardsley,STK,4.2,,Defender,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",,,360,0.18695169653
Ryan Shawcross,STK,4.8,Lack of match fitness - 50% chance of playing,Defender,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",50.0,50.0,355,0.18695169653
Kyle Bartley,SWA,4.4,,Defender,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,401,0.174250950206
Declan Rudd,NOR,4.0,,Goalkeeper,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",,,276,0.173643151726
Jordy Clasie,SOU,5.3,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 1 pts]",100.0,100.0,508,0.158321184867
Diego Poyet,WHU,4.5,Joined MK Dons in season-long loan deal,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,479,0.15571882716
Stewart Downing,WHU,6.0,Transferred to Middlesbrough,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,474,0.15571882716
Morgan Amalfitano,WHU,4.7,Left club by mutual consent on 6/10 - Unknown return date,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,480,0.15571882716
Martin Samuelsen,WHU,4.4,,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,545,0.15571882716
Emmanuel Riviere,NEW,5.4,Knee injury - Unknown return date,Forward,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,274,0.155532348555
Adam Armstrong,NEW,4.4,Joined Coventry City on loan on July 25 until January 16.  - Expected back 16 Jan,Forward,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,272,0.155532348555
Adlène Guédioura,WAT,4.3,,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 1 pts, Game vs. ARS H: 0 pts]",,,122,0.144684305166
Leon Britton,SWA,4.3,,Midfielder,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 1 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,410,0.137588491549
Tyrone Mings,BOU,4.2,Knee injury - Unknown return date,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",0.0,0.0,62,0.125308533323
Michail Antonio,WHU,5.5,,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,588,0.12463915998
Lewis McGugan,WAT,4.5,Transferred to Sheffield Wednesday,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,439,0.120117224069
Sean Murray,WAT,4.4,Joined Wigan until 16 Jan 2016,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,440,0.120117224069
Diego Fabbrini,WAT,4.5,Joined Middlesbrough on season-long loan spell. - Expected back 16 May,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,436,0.120117224069
Daniel Tözsér,WAT,5.0,Loan ended,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,433,0.120117224069
Lloyd Dyer,WAT,4.3,,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,438,0.120117224069
Miguel Layún,WAT,4.5,Loaned to Porto,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,428,0.107946017712
Jordan Rossiter,LIV,4.5,Hamstring injury - Expected back 24 Oct,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,569,0.103731454708
Jesse Lingard,MUN,4.5,,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 1 pts]",,,594,0.097078194963
Ciaran Clark,AVL,4.4,Thigh injury - Expected back 24 Oct,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,38,0.0895808095097
Raphael Spiegel,WHU,4.0,,Goalkeeper,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",,,565,0.0797931157482
Julian Speroni,CRY,4.5,,Goalkeeper,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,102,0.078859758635
Jason Denayer,MCI,4.3,Joined Galatasaray in season-long loan deal,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,214,0.0754777524002
Gaël Clichy,MCI,5.3,Ankle injury - Expected back 25 Oct,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,210,0.0754777524002
Alex Pritchard,TOT,4.9,Ankle injury - Unknown return date,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,343,0.0700757961508
Jordi Amat,SWA,4.4,,Defender,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",100.0,100.0,403,0.0631398390952
Dwight Tiendalli,SWA,4.0,Left club by mutual consent on 1/9,Defender,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",0.0,0.0,402,0.0631398390952
Franck Tabanou,SWA,4.5,,Defender,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,405,0.0631398390952
Mathieu Flamini,ARS,4.4,,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 1 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",100.0,100.0,25,0.0492431075025
Filip Djuricic,SOU,5.5,Loan ended,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,317,0.0472100737554
Jake Hesketh,SOU,4.7,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,315,0.0472100737554
Eljero Elia,SOU,6.0,Loan ended,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,316,0.0472100737554
Gastón Ramírez,SOU,5.3,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",100.0,100.0,498,0.0472100737554
Harrison Reed,SOU,4.3,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,312,0.0472100737554
Liam Bridcutt,SUN,4.3,,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",,,387,0.0375539236732
Emanuele Giaccherini,SUN,5.3,Joined Bologna on a season-long loan deal,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,388,0.0375539236732
William Buckley,SUN,4.7,Joined Leeds on loan until 2/1/16. - Expected back 09 Jan,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,390,0.0375539236732
Chung-yong Lee,CRY,4.3,,Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,121,0.02426403624
Mile Jedinak,CRY,4.7,,Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,115,0.02426403624
Andre Wisdom,NOR,4.3,,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",100.0,100.0,185,0.0238753943468
Baily Cargill,BOU,4.0,,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",,,540,0.0141974222118
Anthony Knockaert,LEI,4.5,Transferred to Standard Liege,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,168,0.00254119022999
Dean Hammond,LEI,4.3,Signed for Sheffield United on loan until January - Expected back 02 Jan,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,0.0,167,0.00254119022999
Matthew James,LEI,4.5,Knee injury - Unknown return date,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,169,0.00254119022999
Emmanuel Mayuka,SOU,4.5,Joined Metz on 31/8,Forward,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",0.0,0.0,320,-0.0116411002085
Ruben Loftus-Cheek,CHE,4.8,,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 1 pts]",,,93,-0.0202452069447
Marouane Chamakh,CRY,4.8,Lack of match fitness - Unknown return date,Forward,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,126,-0.0272084131668
Benjamin Stambouli,TOT,4.5,Transferred to Paris-St-Germain,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,344,-0.0410353149603
Junior Stanislas,BOU,4.3,,Midfielder,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",,,72,-0.0426388183793
Shaun MacDonald,BOU,4.4,,Midfielder,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 1 pts]",100.0,100.0,71,-0.0426388183793
Marvin Emnes,SWA,4.3,,Forward,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,418,-0.04682255845
Phil Jones,MUN,5.2,,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 1 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 6 pts]",100.0,100.0,229,-0.0589689465922
Jeff Reine-Adelaide,ARS,4.8,,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",,,539,-0.0618680036086
Gedion Zelalem,ARS,4.8,Joined Rangers on loan until 3/1/16. - Expected back 09 Jan,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,23,-0.0618680036086
Jack Wilshere,ARS,5.8,Ankle injury - Unknown return date,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,18,-0.0618680036086
Tomas Rosicky,ARS,4.9,Knee injury - Unknown return date,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,21,-0.0618680036086
Joshua Onomah,TOT,4.4,,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,567,-0.0711514147796
Alexandre Song,WHU,4.9,Ankle injury - Expected back 31 Oct,Midfielder,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,582,-0.0753608400199
Jay Fulton,SWA,4.4,Joined Oldham in three-month loan deal on 18/9 - Expected back 26 Dec,Midfielder,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",0.0,0.0,412,-0.0846337306728
Matt Grimes,SWA,4.3,,Midfielder,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,415,-0.0846337306728
Oluwaseyi Ojo,LIV,5.0,Joined Wolves in season-long loan deal,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,196,-0.103283409631
Lazar Markovic,LIV,5.8,Joined Fenerbahce on season-long loan deal,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,195,-0.103283409631
Tony Hibbert,EVE,3.9,Knee injury - Expected back 07 Nov,Defender,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,0.0,135,-0.122527858381
Luke Garbutt,EVE,4.5,Joined Fulham on a season-long loan on 25/7. - Expected back 09 May,Defender,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,0.0,133,-0.122527858381
Leighton Baines,EVE,6.2,Ankle injury - Expected back 07 Nov,Defender,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,0.0,129,-0.122527858381
Juan Cuadrado,CHE,7.4,Joined Juventus on loan until the ends of the season,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,89,-0.131356318056
